Etunimi,Lukumäärä
Marttiina,19
Meliha,19
Miia-Maaria,19
Millamari,19
Myriam,19
Natallia,19
Nike,19
Philippa,19
Pia-Maarit,19
Pia-Pauliina,19
Pille,19
Pipa,19
Precious,19
Riana,19
Rima,19
Sanela,19
Sara-Emilia,19
Sari-Anneli,19
Sari-Johanna,19
Sena,19
Sharmin,19
Shqipe,19
Sikke,19
Silvana,19
Solina,19
Sonja-Maria,19
Suvi-Sisko,19
Suvituulia,19
Syksy,19
Tasniim,19
Tetyana,19
Theodora,19
Tiina-Riikka,19
Tracy,19
Tuttu,19
Valerija,19
Vanni,19
Verena,19
Vilja-Maria,19
Wendla,19
Weronika,19
Wiola,19
Yamina,19
Aalo,18
Adel,18
Adette,18
Aleyna,18
Alicja,18
Anaïs,18
Anila,18
Anja-Kaarina,18
Anna-Laura,18
Anneliina,18
Anne-Marjo,18
Ann-Maria,18
Antonella,18
Arja-Sisko,18
Asla,18
Avilla,18
Ayat,18
Beate,18
Berith,18
Celinda,18
Christiana,18
Christiina,18
Coco,18
Davina,18
Defne,18
Dila,18
Dorothea,18
Drita,18
Eevamari,18
Eija-Maarit,18
Elsbeth,18
Else-May,18
Embla,18
Emeline,18
Emely,18
Emmalotta,18
Emma-Riikka,18
Emmi-Riikka,18
Evgenija,18
Filsan,18
Gemma,18
Gilda,18
Grete,18
Hadiya,18
Hamda,18
Haneen,18
Hanna-Lotta,18
Helina,18
Iida-Liina,18
Iina-Emilia,18
Ikraan,18
Ilhaan,18
Iliana,18
Inka-Mari,18
Irem,18
Jaana-Kaisa,18
Jaana-Liisa,18
Janiika,18
Jenni-Emilia,18
Jinka,18
Joa,18
Jonina,18
Kaia,18
Kairi,18
Kaisamari,18
Kaisa-Reetta,18
Karolin,18
Kati-Maria,18
Katja-Maarit,18
Kawsar,18
Kay,18
Keren,18
Khadijo,18
Khadro,18
Kirsimaria,18
Kübra,18
Kätlin,18
Lavin,18
Lavinia,18
Leili,18
Lena-Maria,18
Lis-Marie,18
Lumnije,18
Ma.,18
Maj-Brit,18
Mara,18
Mari-Liisa,18
Marja-Maija,18
May-Len,18
Melak,18
Meri-Helmi,18
Mia-Riitta,18
Michela,18
Miisa-Maria,18
Mika,18
Minna-Sisko,18
Mirva-Liisa,18
Miya,18
Mona-Maria,18
Nasteeho,18
Nella-Maria,18
Oliwia,18
Onneli,18
Pia-Susanna,18
Priya,18
Päivi-Liisa,18
Rae,18
Rahel,18
Razan,18
Rene,18
Riham,18
Riitta-Mari,18
Rode,18
Ronda,18
Roosa-Emilia,18
Rosie,18
Roxana,18
Sabiha,18
Safaa,18
Safi,18
Salina,18
Salla-Maari,18
Samra,18
Satu-Päivi,18
Seri,18
Shania,18
Sila,18
Siro,18
Sirppa,18
Sofya,18
Soini,18
Taia,18
Tiina-Sisko,18
Tilhi,18
Tu,18
Tuula-Maria,18
Tuuva,18
Ulla-Kaija,18
Ulla-Kristiina,18
Venera,18
Viana,18
Wai,18
Zarah,18
Zlata,18
Zoé,18
Zoey,18
Zofia,18
Adèle,17
Adelin,17
Ai,17
Aime,17
Alanna,17
Alesia,17
Almira,17
Alwa,17
Amila,17
Amino,17
Anahita,17
Anais,17
Anfisa,17
Anna-Brita,17
Annareetta,17
Anne-Mai,17
Ann-Nina,17
Antoinette,17
Anu-Kristiina,17
Armida,17
Aslög,17
Athina,17
Augusta,17
Aure,17
Bahja,17
Briana,17
Brita-Liisa,17
Caisa,17
Carlotta,17
Divine,17
Elenor,17
Emel,17
Emiilia,17
Era,17
Esti,17
Etna,17
Farhio,17
Finja,17
Francisca,17
Gianna,17
Gullvi,17
Hadia,17
Helmi-Lotta,17
Helny,17
Heta-Maria,17
Hilda-Maria,17
Hind,17
Hira,17
Ida-Liisa,17
Iina-Mari,17
Ikra,17
Ildikó,17
Jaana-Mari,17
Jara,17
Jasmiin,17
Jenni-Julia,17
Jilla,17
Juuni,17
Katja-Maaria,17
Kirke,17
Leonor,17
Liina-Maija,17
Liina-Maria,17
Liis,17
Liliane,17
Lilyan,17
Lis-Mari,17
Lotta-Maija,17
Lumi-Tuuli,17
Maha,17
Mairi,17
Mallu,17
Malvina,17
Manha,17
Mariah,17
Marie-Christine,17
Marigona,17
Marjorie,17
Marutzella,17
Marzieh,17
Mea-Maria,17
Meela,17
Mercy,17
Merette,17
Milona,17
Minttu-Mari,17
Mollie,17
Mya,17
Myra,17
Nafiso,17
Naila,17
Nea-Noora,17
Neele,17
Nerea,17
Neri,17
Niina-Riikka,17
Nina-Maarit,17
Piia-Liisa,17
Piia-Mari,17
Piipa,17
Pinja-Maria,17
Rand,17
Reeta-Maria,17
Riitta-Anneli,17
Sabah,17
Sabriina,17
Sadio,17
Saija-Maria,17
Salla-Kaisa,17
Sanni-Kaisa,17
Sari-Helena,17
Satu-Maija,17
Satu-Mari,17
Sawsan,17
Sevda,17
Shakila,17
Signhild,17
Sirius,17
Sylvie,17
Tarja-Helena,17
Teija-Leena,17
Teija-Riitta,17
Teri,17
Tilly,17
Tuuliina,17
Tähkä,17
Wafaa,17
Yasmiin,17
Ying,17
Yvette,17
Zsófia,17
Özlem,17
Aaria,16
Ainoliina,16
Alexander,16
Alexina,16
Anesa,16
Angeline,16
Anja-Maija,16
Anna-Bella,16
Anna-Sisko,16
Annely,16
Anni-Maaria,16
Anu-Elina,16
Anuliisa,16
Anu-Susanna,16
Anzhela,16
Arin,16
Arisa,16
Arwa,16
Aster,16
Asya,16
Aulona,16
Avesta,16
Baran,16
Birthe,16
Boel,16
Bria,16
Britt-Maj,16
Cecilie,16
Chatarina,16
Cheryl,16
Christiane,16
Dalal,16
Debbie,16
Dianna,16
Dita,16
Dolly,16
Dorota,16
Eeli,16
Eeti,16
Eija-Kaarina,16
Ellimaria,16
Ellinore,16
Elodie,16
Els-Maj,16
Emiliia,16
Emmilotta,16
Ena,16
Enniina,16
Eva-Mari,16
Farhana,16
Farhiya,16
Fatuma,16
Felix,16
Feride,16
Georgia,16
Glory,16
Gull-Maj,16
Gulnara,16
Hai,16
Hanna-Helena,16
Hanna-Katariina,16
Hanna-Reeta,16
Heidi-Maarit,16
Hosna,16
Ida-Marie,16
Ija,16
Imane,16
Inke,16
Iri,16
Irini,16
Irja-Leena,16
Jaana-Marja,16
Jenna-Juulia,16
Jiia,16
Joella,16
Jolanta,16
Júlia,16
Jun,16
Kaarna,16
Kaire,16
Laura-Leena,16
Laura-Sofia,16
Leena-Anneli,16
Leenakaisa,16
Lei,16
Leya,16
Lirije,16
Lora,16
Lotta-Maaria,16
Lumo,16
Maija-Riikka,16
Marcela,16
Maria-Elena,16
Mari-Ella,16
Mari-Hannele,16
Marleen,16
Martiina,16
Meral,16
Miinu,16
Milaya,16
Milvi,16
Minna-Kaarina,16
Miray,16
Mirve,16
Mysi,16
Naimi,16
Neema,16
Neeta,16
Nicoletta,16
Olessia,16
Olga-Maria,16
Oona-Sofia,16
Patience,16
Piatta,16
Piiu,16
Pike,16
Pikka,16
Pirkkoliisa,16
Päivi-Leena,16
Razia,16
Reetta-Mari,16
Réka,16
Roosamaria,16
Saabiriin,16
Sabirin,16
Salima,16
Salla-Maaret,16
Sanaz,16
Sandi,16
Satu-Liisa,16
Seda,16
Sham,16
Shaymaa,16
Sindy,16
Sini-Susanna,16
Sirkku-Leena,16
Sofiya,16
Suha,16
Suraya,16
Suzanna,16
Teodora,16
Terhi-Tuulia,16
Terje,16
Tiina-Maarit,16
Tilja,16
Tinni,16
Tira,16
Tran,16
Tuila,16
Vadelma,16
Valencia,16
Varma,16
Villiina,16
Virpi-Leena,16
Vlora,16
Wafa,16
Wanja,16
Yagmur,16
Yuliia,16
Zana,16
Zena,16
Zenita,16
Zeynab,16
Abrar,15
Adalina,15
Adile,15
Adrianna,15
Aileen,15
Ainikki,15
Alivia,15
Ama,15
Amaia,15
Ancelika,15
Anjelika,15
Anna-Eveliina,15
Annamaaria,15
Annimaija,15
Anni-Riikka,15
Arielle,15
Artemis,15
Ave,15
Aynur,15
Beáta,15
Besarta,15
Bojan,15
Briita,15
Briitta-Liisa,15
Chantelle,15
Charlene,15
Chia,15
Christelle,15
Clarisse,15
Danika,15
Danja,15
Dara,15
Delal,15
Denisa,15
Diandra,15
Diellza,15
Diina,15
Dimitra,15
Diona,15
Eha,15
Eija-Maija,15
Ejvor,15
Elga,15
Elina-Maria,15
Ellariina,15
Ellis,15
Emila,15
Emira,15
Emma-Julia,15
Emmi-Leena,15
Enisa,15
Eszter,15
Evangeline,15
Fahmo,15
Faye,15
Friia,15
Ganimete,15
Ganna,15
Githa,15
Gullan,15
Habibo,15
Hadil,15
Hafso,15
Halina,15
Hanaa,15
Heléne,15
Hella,15
Hila,15
Hilal,15
Hinda,15
Hui,15
Inaya,15
Indi,15
Inga-Lis,15
Irmelin,15
Iselin,15
Jay,15
Jelizaveta,15
Jenna-Riina,15
Jolina,15
Josefia,15
Junie,15
Juuli-Anna,15
Karine,15
Kerttu-Kaarina,15
Kinga,15
Kyra,15
Lea-Liisa,15
Liisa-Mari,15
Liisa-Marja,15
Linda-Lotta,15
Lotta-Kaisa,15
Lu,15
Luljeta,15
Lumi-Maria,15
Maiza,15
Maram,15
Marget,15
Mari-Anneli,15
Marisanna,15
Maysa,15
Meera,15
Merja-Hannele,15
Merjem,15
Mia-Maarit,15
Miita,15
Milva,15
Mirka-Maria,15
Monia,15
Monique,15
Muntaha,15
Nadiya,15
Nargis,15
Natta,15
Nejla,15
Niika,15
Pirjo-Sisko,15
Ragna,15
Reija-Liisa,15
Renita,15
Riikkaliisa,15
Riitta-Helena,15
Riitta-Kaarina,15
Rinesa,15
Ritva-Anneli,15
Romina,15
Roni,15
Rosabella,15
Rusul,15
Saara-Lotta,15
Saara-Mari,15
Saga-Sofia,15
Saija-Liisa,15
Saja,15
Sama,15
Samara,15
Sannu,15
Santtu,15
Sargit,15
Saria,15
Sari-Maria,15
Satu-Helena,15
Satu-Lotta,15
Setareh,15
Setayesh,15
Shahnaz,15
Shaima,15
Shilan,15
Shpresa,15
Shukrije,15
Sia,15
Simin,15
Sinimarja,15
Sita,15
Soheila,15
Solange,15
Sumeja,15
Summer,15
Susi,15
Taika-Tuuli,15
Taria,15
Teela,15
Tellu,15
Thua,15
Tilli,15
Tone,15
Tytti-Maria,15
Ulla-Pia,15
Vesna,15
Virna,15
Vu,15
Wanna,15
Willa,15
Yuki,15
Zohra,15
Aada-Emilia,14
Adar,14
Adelaide,14
Adelea,14
Adora,14
Aferdita,14
Aija-Riitta,14
Aiko,14
Aksa,14
Ala,14
Alexis,14
Alfa,14
Alix,14
Aliza,14
Almina,14
Amine,14
Ammi,14
Amrita,14
An,14
Anela,14
Anna-Carin,14
Annalisa,14
Annalotta,14
Annami,14
Anna-Pia,14
Anne-Kaisa,14
Anne-Kristina,14
Astra,14
Bayan,14
Beatrix,14
Beryl,14
Blessing,14
Bouchra,14
Brigitta,14
Carissa,14
Catrina,14
Colette,14
Derin,14
Desire,14
Destiny,14
Donika,14
Dorcas,14
Dorotea,14
Eelia,14
Eeni,14
Eh,14
Eija-Sisko,14
Ella-Roosa,14
Elsa-Maija,14
Elzbieta,14
Emma-Reetta,14
Eppu,14
Evian,14
Fanni-Sofia,14
Fardowso,14
Filiz,14
Fjolla,14
Galyna,14
Gentiana,14
Gisella,14
Hamida,14
Hanane,14
Hanifa,14
Hanna-Karoliina,14
Hanna-Lea,14
Hanna-Sisko,14
Hanne-Leena,14
Hava,14
Henna-Reetta,14
Homa,14
Iida-Kaisa,14
Iina-Maija,14
Ikraam,14
Ilaf,14
Illusia,14
Inka-Liisa,14
Ivanka,14
Ivanna,14
Jadele,14
Janitta,14
Janka,14
Jeanna,14
Jena,14
Jenni-Leena,14
Jonna-Julia,14
Josetta,14
Josie,14
Juana,14
Jutta-Maria,14
Kaijaleena,14
Kaika,14
Kaisi,14
Kaitlyn,14
Karma,14
Kassandra,14
Katja-Helena,14
Katja-Marika,14
Khawla,14
Kimete,14
Kowsar,14
Lamia,14
Laura-Mari,14
Leanne,14
Lian,14
Lija,14
Linéa,14
Loretta,14
Lorna,14
Lyudmila,14
Madelein,14
Maie,14
Maina,14
Marcella,14
Marguerite,14
Maria-Elina,14
Mari-Annukka,14
Mari-Jaana,14
Mari-Liis,14
Marja-Hannele,14
Marja-Lena,14
Marja-Tuulikki,14
Marlén,14
Maru,14
Merilin,14
Merva,14
Mii,14
Miilia,14
Minca,14
Mine,14
Minna-Elina,14
Minna-Marjaana,14
Minna-Susanna,14
Mirha,14
Muno,14
Myrna,14
Nadira,14
Natasia,14
Naz,14
Nea-Emilia,14
Neea-Maria,14
Nelliina,14
Nellinoora,14
Nena,14
Nicoline,14
Niko,14
Nisha,14
Nora-Maria,14
Pia-Johanna,14
Pia-Marja,14
Pian,14
Piija,14
Reeta-Kaisa,14
Ria-Maria,14
Rihaam,14
Rika,14
Ritvaliisa,14
Roine,14
Rosa-Mari,14
Ros-Maj,14
Ruusu-Maria,14
Saaramaria,14
Sabiriin,14
Sadiyo,14
Saija-Riikka,14
Salla-Sofia,14
Salla-Tuulia,14
Samuel,14
Sanita,14
Sanna-Sofia,14
Sára,14
Saranna,14
Sari-Leena,14
Satu-Hannele,14
Satu-Kaarina,14
Semra,14
Sevgi,14
Shamsa,14
Shanti,14
Shiva,14
Sierra,14
Sky,14
Sofía,14
Sofiel,14
Somayeh,14
Susu,14
Sydney,14
Taru-Maija,14
Tea-Maria,14
Tessi,14
Thalia,14
Thien,14
Tiia-Maarit,14
Tiia-Mariia,14
Tiinaliisa,14
Tiina-Tuulia,14
Titta-Riina,14
To,14
Toni,14
Trina,14
Truc,14
Ulla-Helena,14
Ulla-Sisko,14
Urve,14
Valentyna,14
Van,14
Veera-Sofia,14
Vilde,14
Viviane,14
Walma,14
Wanessa,14
Yalda,14
Yasmeen,14
Zakia,14
Zoia,14
Aami,13
Afifa,13
Afsaneh,13
Ágnes,13
Aia,13
Ainoliisa,13
Ainomari,13
Akuliina,13
Allis,13
Allison,13
Amadea,13
Andreea,13
Angeliina,13
Anja-Maria,13
Annikaisa,13
Antigona,13
Anvi,13
Arzu,13
Azadeh,13
Belle,13
Benin,13
Betti,13
Bleona,13
Brita-Lisa,13
Cathy,13
Chanelle,13
Cristel,13
Dahabo,13
Damaris,13
Dona,13
Donjeta,13
Dorina,13
Dorthy,13
Duaa,13
Ebru,13
Eeva-Reetta,13
Eeva-Sofia,13
Efia,13
Eija-Maria,13
Eileen,13
Ella-Kaisa,13
Elmedina,13
Enni-Lotta,13
Erjona,13
Erva,13
Essi-Emilia,13
Essi-Lotta,13
Eva-Marja,13
Evangelia,13
Eva-Riitta,13
Evelyne,13
Fatoumata,13
Frances,13
Franziska,13
Fredrica,13
Ghazal,13
Giia,13
Giovanna,13
Gizem,13
Gry,13
Gun-Mari,13
Haawo,13
Hajer,13
Hanna-Emilia,13
Hanna-Kaija,13
Hanna-Lena,13
Hanna-Pauliina,13
Hedi,13
Heidi-Maaria,13
Heli-Riitta,13
Heliä,13
Heloisa,13
Hennariina,13
Henna-Sofia,13
Hibaq,13
Hidajete,13
Iina-Lotta,13
Iita-Maria,13
Inka-Sofia,13
Ippa,13
Iria,13
Irma-Leena,13
Izabel,13
Jadeliina,13
Jarita,13
Jenni-Elina,13
Jennyfer,13
Jila,13
Jitta,13
Johanna-Maria,13
Johanne,13
Jolene,13
Jumana,13
Kaisa-Elina,13
Kaisa-Maaria,13
Kati-Susanna,13
Katri-Johanna,13
Kausar,13
Khanh,13
Kida,13
Kirsi-Marjo,13
Kitti,13
Kukkamaaria,13
Ladan,13
Lala,13
Lan,13
Lani,13
Leini,13
Leone,13
Linda-Sofia,13
Lukas,13
Lul,13
Maaru,13
Maija-Elina,13
Maika,13
Maisie,13
Maj-Gun,13
Mali,13
Maliha,13
Mana,13
Maral,13
Marella,13
Margareth,13
Mária,13
Maria-Terttu,13
Maribel,13
Mariliina,13
Mayya,13
Meeli,13
Meg,13
Mélanie,13
Meria,13
Merilla,13
Meri-Maaria,13
Mette-Maaria,13
Mia-Sofia,13
Michal,13
Milla-Maarit,13
Minetta,13
Mirca,13
Miryam,13
Nadin,13
Nadra,13
Nagham,13
Najla,13
Neha,13
Nella-Sofia,13
Nicolette,13
Niitty,13
Nikola,13
Nola,13
Noora-Sofia,13
Ooda,13
Oona-Emilia,13
Ophelia,13
Orla,13
Ottiilia,13
Petrina,13
Pirke,13
Pirketta,13
Pirpa,13
Päivi-Maarit,13
Rabab,13
Rahil,13
Rahima,13
Reelika,13
Reena,13
Reeta-Mari,13
Riikka-Johanna,13
Riinu,13
Roosa-Maija,13
Sabriin,13
Sadie,13
Salla-Marja,13
Salla-Riikka,13
Samah,13
Sanna-Riina,13
Sanna-Tuulia,13
Sannimari,13
Sara-Julia,13
Sara-Lotta,13
Sari-Liisa,13
Satu-Elina,13
Satu-Maaret,13
Sepideh,13
Sheima,13
Shima,13
Shira,13
Shugri,13
Silja-Sofia,13
Sinella,13
Sinem,13
Sirin,13
Sisi,13
Stina-Maria,13
Sumaiya,13
Suvi-Johanna,13
Svanhild,13
Tanja-Maarit,13
Taru-Tuuli,13
Teressa,13
Tereza,13
Terhi-Marja,13
Tia-Mari,13
Tida,13
Tiina-Elina,13
Tiinamaija,13
Tina-Maria,13
Titta-Mari,13
Trude,13
Tuuli-Mari,13
Tyyra,13
Ullariikka,13
Urda,13
Valpu,13
Varpu-Liisa,13
Vera-Maria,13
Via,13
Viivi-Lotta,13
Vinja,13
Willow,13
Yelena,13
Zarina,13
Zeineb,13
Zilan,13
Zita,13
Zoë,13
Aarna,12
Aaya,12
Adama,12
Aksana,12
Alara,12
Aleena,12
Almas,12
Aminah,12
Amirah,12
Anabel,12
Aninka,12
Annabell,12
Anna-Ilona,12
Annalena,12
Anna-Maj,12
Anne-Marjatta,12
Anne-Sisko,12
Annevi,12
Anni-Julia,12
Anni-Marja,12
Ann-Sofia,12
Ann-Sophie,12
Antje,12
Anu-Maaria,12
Anu-Pauliina,12
Anzela,12
Apila,12
Arezo,12
Arma,12
Asja,12
Asmin,12
Asrin,12
Atlas,12
Avan,12
Bambi,12
Baraa,12
Beatta,12
Belma,12
Bita,12
Caren,12
Charlie,12
Dalila,12
Deka,12
Della,12
Delvin,12
Désirée,12
Didem,12
Dounia,12
Eeva-Inkeri,12
Eevariitta,12
Eevi-Maria,12
Elanor,12
Elbe,12
Elisia,12
Elizabet,12
Ella-Riina,12
Elli-Ilona,12
Enea,12
Ennika,12
Enni-Maija,12
Erikka,12
Éva,12
Evamaria,12
Fahima,12
Farahnaz,12
Fathi,12
Febe,12
Fenja,12
Fianna,12
Florentina,12
Fowsia,12
Francine,12
Francoise,12
Gerli,12
Grazyna,12
Gul,12
Gullevi,12
Haddy,12
Haidi,12
Haley,12
Hanieh,12
Hannariina,12
Hanna-Tuulia,12
Hawraa,12
Hedy,12
Heidi-Marika,12
Heidi-Marja,12
Heidi-Susanna,12
Heini-Marja,12
Heli-Johanna,12
Heta-Maija,12
Hillamari,12
Hilla-Marja,12
Hillervo,12
Husna,12
Huynh,12
Ibadete,12
Ieva,12
Iida-Elina,12
Inaaya,12
Indra,12
Inga-Lisa,12
Inga-Maarit,12
Intisar,12
Ioanna,12
Isatou,12
Isolde,12
Iza,12
Izabela,12
Jannah,12
Jasemin,12
Jasper,12
Jazmin,12
Jenna-Sofia,12
Jenni-Maija,12
Jenny-Sofia,12
Jerica,12
Jesse,12
Jin,12
Jocelyn,12
Joela,12
Jolie,12
Josette,12
Juan,12
Judi,12
Julita,12
Justyna,12
Ka,12
Kaisamaria,12
Kaisa-Riitta,12
Kami,12
Kanjana,12
Kasandra,12
Katharine,12
Kati-Maarit,12
Katjaana,12
Kawthar,12
Kaya,12
Kevät,12
Kirsi-Marika,12
Konstantina,12
Laleh,12
Lalla,12
Laxmi,12
Layal,12
Leena-Liisa,12
Leenamari,12
Lembi,12
Lidiia,12
Lii,12
Linette,12
Ling,12
Lis,12
Lita,12
Lona,12
Loreta,12
Lottaliina,12
Lotta-Liina,12
Lotta-Riina,12
Lou,12
Lourdes,12
Lubna,12
Ludmilla,12
Ma,12
Mahtab,12
Maisu,12
Maja-Lisa,12
Maliina,12
Mandana,12
Maria-Teresa,12
Marie-Helene,12
Mariem,12
Marike,12
Mari-Sanna,12
Mari-Sisko,12
Marisol,12
Marjo-Riina,12
Márta,12
Marus,12
Mary-Anne,12
Matlena,12
Mawada,12
Mayar,12
Meemi,12
Meli,12
Merima,12
Merja-Helena,12
Merja-Terttu,12
Mia-Maija,12
Mielikki,12
Milica,12
Mille,12
Minela,12
Miretta,12
Miri,12
Mirja-Maija,12
Mirjana,12
Molli,12
Morgan,12
Morsal,12
Nadeschda,12
Nahida,12
Nahla,12
Najwa,12
Nayla,12
Nazia,12
Nea-Mari,12
Nella-Noora,12
Nelmi,12
Nene,12
Nenja,12
Neonilla,12
Nerissa,12
Nico,12
Niina-Kaisa,12
Nikol,12
Nima,12
Noe,12
Noémi,12
Ola,12
Otava,12
Outi-Mari,12
Outi-Marja,12
Pami,12
Patrizia,12
Paula-Maija,12
Pella,12
Pia-Marie,12
Piia-Maarit,12
Piia-Riikka,12
Pirjo-Hannele,12
Prisca,12
Prisha,12
Prisilla,12
Priyanka,12
Päivi-Elina,12
Riija,12
Riina-Liisa,12
Ritu,12
Romy,12
Ronja-Maria,12
Rose-Mari,12
Ruta,12
Saadia,12
Saana-Tuulia,12
Saara-Elina,12
Salam,12
Samina,12
Sanna-Pauliina,12
Sanna-Reetta,12
Sanni-Maija,12
Sanya,12
Sara-Tuulia,12
Sari-Hannele,12
Sariina,12
Sari-Maija,12
Sarra,12
Seinab,12
Selinda,12
Selvete,12
Shannon,12
Sharifa,12
Sheida,12
Shweta,12
Sievä,12
Sig-Britt,12
Silja-Riitta,12
Sinea,12
Sini-Päivikki,12
Sisko-Maria,12
Sola,12
Souad,12
Stanislava,12
Steffi,12
Sukanya,12
Sultan,12
Susie,12
Suvi-Kukka,12
Sylwia,12
Tabita,12
Taika-Tuulia,12
Taini,12
Tala,12
Taru-Maria,12
Terri,12
Tesla,12
Tiia-Riitta,12
Timea,12
Timna,12
Toivi,12
Tony,12
Towe,12
Tyti,12
Ulla-Kristina,12
Ulpukka,12
Valbona,12
Valbone,12
Valla,12
Verla,12
Vian,12
Vira,12
Virpa,12
Walaa,12
Wiktoria,12
Yi,12
Zuzanna,12
Aale,11
Aasiya,11
Adaeze,11
Ade,11
Ailiina,11
Aino-Riitta,11
Aissa,11
Aiza,11
Alin,11
Alita,11
Alja,11
Almaz,11
Alya,11
Ameliina,11
Andra,11
Aneta,11
Aniso,11
Anna-Marika,11
Anne-Katariina,11
Anne-Marit,11
Annemo,11
Annilotta,11
Ann-Jeanette,11
Ann-Katrine,11
Annu-Maria,11
Anu-Johanna,11
Anu-Liina,11
Anumari,11
Anu-Marja,11
Anuriikka,11
Ariane,11
Aryana,11
Aseel,11
Asteri,11
Atena,11
Auvo,11
Axa,11
Ayana,11
Aysel,11
Bahareh,11
Batool,11
Besa,11
Bia,11
Bigga,11
Bilan,11
Bintou,11
Biritta,11
Bridget,11
Caisha,11
Cansu,11
Cécile,11
Chira,11
Christabel,11
Cina,11
Corina,11
Crystal,11
Daphne,11
Deqa,11
Diem,11
Diya,11
Dorthe,11
Ekaterini,11
Ella-Olivia,11
Elora,11
Elva,11
Emma-Noora,11
Emmanuella,11
Emma-Roosa,11
Enid,11
Enne-Liisa,11
Enny,11
Eva-Christina,11
Eva-Leena,11
Evilda,11
Farideh,11
Fateme,11
Fatiha,11
Fatme,11
Fei,11
Floora,11
Franciska,11
Fria,11
Ganga,11
Giada,11
Gunn-Maj,11
Gwen,11
Habiibo,11
Hanna-Laura,11
Hanna-Stiina,11
Hasna,11
Haya,11
Hazal,11
Heidy,11
Hekla,11
Hélène,11
Helma,11
Helmina,11
Heta-Liisa,11
Hibaaq,11
Hildegard,11
Hilla-Mari,11
Hillamaria,11
Hilpe,11
Ida-Amanda,11
Ida-Julia,11
Iina-Kaisa,11
Ina-Maria,11
Indigo,11
Ing-Mari,11
Inka-Maaria,11
Ioana,11
Iqlaas,11
Istar,11
Iva,11
Ivi,11
Jaada,11
Jadelia,11
Jadette,11
Jasminka,11
Jenilla,11
Jennamiia,11
Jenni-Liisa,11
Jenni-Maaria,11
Jooa,11
Juliane,11
Julienna,11
Jwan,11
Kaili,11
Kaisla-Maria,11
Kaitlin,11
Kariina,11
Katarine,11
Kathrin,11
Katja-Liisa,11
Katrianna,11
Keesia,11
Kirsi-Liisa,11
Klarissa,11
Kosovare,11
Krenare,11
Krystyna,11
Ksenja,11
Kylie,11
Lakshmi,11
Leonita,11
Liah,11
Liin,11
Liisamari,11
Lippe,11
Liva,11
Lori,11
Loubna,11
Luise,11
Lycke,11
Lyudmyla,11
Maiju-Liina,11
Majlinda,11
Man,11
Margitha,11
Marileena,11
Mariliisa,11
Marja-Sinikka,11
Marjo-Hannele,11
Maureen,11
Melani,11
Melania,11
Merihelmi,11
Meri-Kukka,11
Meron,11
Meta,11
Miia-Leena,11
Miimi,11
Mila-Maria,11
Milina,11
Millamaria,11
Milla-Riikka,11
Min,11
Minelle,11
Minna-Johanna,11
Minnaleena,11
Minnamaija,11
Minni-Maria,11
Minya,11
Mirabel,11
Mirja-Kaarina,11
Mirlinda,11
Mobina,11
Moona-Maria,11
Naile,11
Narmin,11
Negar,11
Neli,11
Nemo,11
Nermina,11
Nguyet,11
Nicita,11
Nikoletta,11
Nina-Johanna,11
Nina-Marie,11
Nini,11
Nnenna,11
Noela,11
Noga,11
Nóra,11
Olive,11
Outi-Katariina,11
Outi-Maaria,11
Papu,11
Paris,11
Parvaneh,11
Paula-Riitta,11
Pham,11
Pia-Christina,11
Pioni,11
Piretta,11
Pirje,11
Pirjoriitta,11
Pirkka,11
Pirve,11
Pricella,11
Puro,11
Päivi-Riitta,11
Raakkel,11
Radha,11
Ranim,11
Raya,11
Rena,11
Riikka-Maaria,11
Riikka-Susanna,11
Riona,11
Rital,11
Rita-Maria,11
Rosa-Liina,11
Rosa-Linda,11
Rosetta,11
Rosmarie,11
Rozan,11
Rubina,11
Saarah,11
Sadiya,11
Saga-Maria,11
Saija-Riitta,11
Samiya,11
Sandra-Sofia,11
Sane,11
Sanny,11
Sari-Sisko,11
Satu-Kristiina,11
Satu-Marika,11
Say,11
Sedra,11
Seeli,11
Senni-Sofia,11
Serafiia,11
Serita,11
Shadi,11
Shaimaa,11
Shan,11
Shari,11
Shila,11
Shkurte,11
Sinaida,11
Sine,11
Sini-Marika,11
Sini-Meri,11
Siret,11
Sirli,11
Sisko-Helena,11
Sitra,11
Snöfrid,11
Sofia-Maria,11
Sol,11
Somaya,11
Stacy,11
Su,11
Suhaila,11
Sura,11
Suvi-Pauliina,11
Suvi-Pilvi,11
Suweyda,11
Tahira,11
Taila,11
Tamanna,11
Tarja-Anneli,11
Tarja-Sisko,11
Terhi-Liisa,11
Thora,11
Tiia-Leena,11
Tiia-Maaria,11
Tiia-Sofia,11
Tiira,11
Tordis,11
Torhild,11
Tuija-Maija,11
Tuula-Marjatta,11
Tuuli-Anna,11
Umayma,11
Vania,11
Vanilja,11
Vendi,11
Vladislava,11
Wendela,11
Yasna,11
Yousra,11
Åse,11
Aarni,10
Abir,10
Abraar,10
Adi,10
Adrienne,10
Agnia,10
Áile,10
Aino-Helena,10
Aino-Liina,10
Aino-Lotta,10
Aino-Maaria,10
Aira-Liisa,10
Alfia,10
Almiina,10
Althea,10
Amélia,10
Ameneh,10
Anaya,10
Anilla,10
Anna-Juulia,10
Anna-Kreeta,10
Anna-Matilda,10
Anna-Miia,10
Anna-Roosa,10
Ann-Caroline,10
Ann-Cathrin,10
Annelise,10
